id,Star,Bedrooms,Baths,neighbourhood_group,latitude,longitude,room_type,price,availability_365
34247467,5.0,2,1,Marzahn - Hellersdorf,52.5245,13.61893,Entire home/apt,108,0
34250736,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49902,13.46186,Entire home/apt,85,0
33681578,4.0,1,1,Spandau,52.50475,13.18116,Entire home/apt,120,365
33693955,4.68,2,1,Marzahn - Hellersdorf,52.4953,13.55346,Private room,31,0
34262803,4.64,1,1,Steglitz - Zehlendorf,52.43632,13.32137,Private room,39,0
34271196,4.87,Studio,1,Friedrichshain-Kreuzberg,52.50229189,13.39305064,Entire home/apt,160,343
34278708,4.86,1,1,Friedrichshain-Kreuzberg,52.51147,13.45948,Entire home/apt,146,34
33695697,5.0,2,2,Pankow,52.5338,13.43497,Private room,190,0
34282855,4.77,1,1,Pankow,52.54641,13.40412,Private room,24,0
34294699,4.62,2,1,Mitte,52.51253,13.41286,Entire home/apt,264,155
33696639,No_Stars,1,1,Neukölln,52.48189,13.44644,Entire home/apt,90,0
33698040,No_Stars,2,1,Friedrichshain-Kreuzberg,52.51853,13.43635,Private room,100,0
34294913,4.52,1,1,Mitte,52.51253,13.41286,Entire home/apt,229,173
34323951,4.67,1,1,Pankow,52.5425,13.42235,Private room,35,0
33707449,4.85,2,1,Neukölln,52.42658,13.48907,Private room,143,324
33728578,5.0,1,1,Neukölln,52.45163,13.4441,Entire home/apt,35,0
34335478,No_Stars,3,1,Lichtenberg,52.50183,13.49592,Entire home/apt,71,0
34336140,4.75,1,1,Neukölln,52.47552,13.42457,Private room,35,0
33732235,4.92,1,1,Marzahn - Hellersdorf,52.50789,13.54325,Private room,27,83
34340000,No_Stars,Studio,1,Charlottenburg-Wilm.,52.5138656,13.26450163,Entire home/apt,97,365
33745065,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49448,13.42778,Entire home/apt,100,0
33764853,No_Stars,1,1,Mitte,52.54065,13.3527,Private room,20,0
34340215,4.86,3,1,Pankow,52.53005,13.42608,Entire home/apt,290,0
34351958,4.68,1,1,Tempelhof - Schöneberg,52.46398,13.37519,Private room,48,1
33772661,No_Stars,2,1,Charlottenburg-Wilm.,52.50876,13.31767,Entire home/apt,170,362
33773317,4.82,1,1,Pankow,52.54927,13.41339,Entire home/apt,120,326
33790157,4.71,2,1,Charlottenburg-Wilm.,52.51851,13.25516,Entire home/apt,75,0
34356661,No_Stars,3,1,Charlottenburg-Wilm.,52.49165,13.33541,Entire home/apt,233,69
33791379,No_Stars,1,1,Charlottenburg-Wilm.,52.50023,13.2931,Entire home/apt,64,365
34362844,4.75,1,1,Friedrichshain-Kreuzberg,52.51307,13.46284,Private room,38,0
33792196,4.77,1,1,Friedrichshain-Kreuzberg,52.50254919,13.39336696,Entire home/apt,201,336
33792277,4.50,3,1,Mitte,52.53857,13.39512,Entire home/apt,189,109
34365674,4.86,2,1,Spandau,52.55504,13.2225,Entire home/apt,220,361
33797014,4.85,1,1,Friedrichshain-Kreuzberg,52.51392,13.44787,Entire home/apt,91,1
34379902,4.29,Studio,1,Friedrichshain-Kreuzberg,52.49844,13.44042,Entire home/apt,50,0
33797524,5.0,1,1,Neukölln,52.49338,13.42759,Private room,48,0
34381299,4.90,Studio,1,Friedrichshain-Kreuzberg,52.50312936,13.3916177,Entire home/apt,142,322
33803119,4.83,2,1,Friedrichshain-Kreuzberg,52.52385,13.44513,Entire home/apt,167,330
34383797,5.0,4,1,Neukölln,52.47494,13.4209,Entire home/apt,170,25
33803391,5.0,1,Shared/Half,Mitte,52.53,13.3501,Entire home/apt,70,0
34390904,5.0,2,2,Pankow,52.56683,13.40008,Entire home/apt,100,0
34405060,4.80,Studio,1,Charlottenburg-Wilm.,52.49648,13.30909,Entire home/apt,74,202
33831928,4.73,1,1,Neukölln,52.46667,13.43501,Entire home/apt,146,334
33846826,No_Stars,1,1,Steglitz - Zehlendorf,52.46544,13.29446,Entire home/apt,35,0
34407292,4.20,1,1,Tempelhof - Schöneberg,52.43462,13.39103,Entire home/apt,75,0
34412782,5.0,1,1,Reinickendorf,52.57555,13.36448,Entire home/apt,46,76
33847538,4.96,2,1,Steglitz - Zehlendorf,52.44157,13.25896,Entire home/apt,101,171
34431567,4.80,2,1,Pankow,52.5324,13.43546,Entire home/apt,120,361
33849510,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49112,13.41624,Private room,80,0
34439421,4.91,1,1,Friedrichshain-Kreuzberg,52.50813,13.45988,Private room,30,85
33852506,4.88,1,1,Friedrichshain-Kreuzberg,52.50022,13.44235,Entire home/apt,78,0
34474401,4.65,1,1,Tempelhof - Schöneberg,52.46496,13.34261,Entire home/apt,108,236
34494196,No_Stars,2,1,Treptow - Köpenick,52.45048,13.52287,Entire home/apt,78,160
34457686,4.50,1,1,Tempelhof - Schöneberg,52.49713,13.35356,Private room,106,0
34501520,No_Stars,1,0,Mitte,52.53818,13.3966,Hotel room,607,363
34504785,4.77,2,2,Mitte,52.53818,13.3966,Entire home/apt,1102,348
34460859,5.0,2,1,Friedrichshain-Kreuzberg,52.49128,13.40944,Entire home/apt,141,2
34517444,4.94,1,1,Pankow,52.53921,13.40905,Entire home/apt,331,53
34460887,5.0,1,1,Pankow,52.53889,13.41704,Entire home/apt,99,0
34523476,4.63,1,1,Neukölln,52.47951,13.4497,Entire home/apt,99,256
34461192,4.86,1,1,Pankow,52.54616,13.41593,Entire home/apt,60,0
34461750,5.0,1,1,Friedrichshain-Kreuzberg,52.4942,13.43877,Entire home/apt,48,182
34465926,No_Stars,1,1,Neukölln,52.48057,13.42574,Entire home/apt,226,356
34524160,4.72,1,1,Lichtenberg,52.4908,13.48937,Entire home/apt,168,0
35109903,No_Stars,1,1,Friedrichshain-Kreuzberg,52.48616,13.38344,Entire home/apt,230,352
35116312,4.80,1,1,Pankow,52.5598,13.4755,Entire home/apt,83,332
34531200,5.0,2,1,Mitte,52.51912,13.34254,Entire home/apt,189,0
34531789,5.0,1,1,Mitte,52.53818,13.3966,Hotel room,318,329
34552316,4.80,Studio,1,Mitte,52.52816664,13.37917287,Entire home/apt,161,356
35117556,4.29,2,1,Friedrichshain-Kreuzberg,52.51269,13.46648,Entire home/apt,695,350
34560198,4.75,1,1,Spandau,52.54826,13.15052,Private room,52,0
35121666,5.0,1,1,Pankow,52.53005,13.42669,Entire home/apt,95,42
35136097,4.53,1,1,Neukölln,52.48269,13.42247,Entire home/apt,76,89
35154766,5.0,Studio,1,Charlottenburg-Wilm.,52.48914,13.33451,Entire home/apt,75,23
34586087,4.89,1,1,Friedrichshain-Kreuzberg,52.49432,13.40469,Entire home/apt,351,159
35155458,3.78,1,1,Neukölln,52.42177,13.42423,Entire home/apt,120,347
35157832,4.67,1,1,Spandau,52.50868,13.19063,Hotel room,130,365
35159493,4.83,2,1,Treptow - Köpenick,52.45303,13.62875,Entire home/apt,228,324
34589316,5.0,2,1,Treptow - Köpenick,52.43137,13.69566,Entire home/apt,80,155
34595902,4.85,1,1,Spandau,52.54799,13.15011,Private room,46,0
34597080,No_Stars,1,1,Friedrichshain-Kreuzberg,52.51349,13.46295,Private room,40,0
35162605,5.0,1,1,Friedrichshain-Kreuzberg,52.48981,13.41703,Private room,72,0
35171963,5.0,1,1,Friedrichshain-Kreuzberg,52.49319,13.43702,Private room,99,0
34610264,No_Stars,1,1,Steglitz - Zehlendorf,52.4222,13.16411,Private room,98,179
35173279,4.53,1,1,Mitte,52.55344,13.38479,Entire home/apt,75,167
35179379,4.86,1,1,Tempelhof - Schöneberg,52.46029,13.41551,Private room,49,0
34613807,4.78,1,1,Neukölln,52.47131,13.44624,Entire home/apt,98,114
35210332,5.0,3,2,Mitte,52.53186,13.36728,Entire home/apt,140,0
34631332,No_Stars,1,1,Mitte,52.52474,13.41345,Entire home/apt,50,0
35210638,5.0,1,1,Neukölln,52.48176,13.44043,Entire home/apt,150,0
34634946,3.50,1,1,Pankow,52.5483,13.40851,Private room,25,0
34635504,4.71,1,1,Friedrichshain-Kreuzberg,52.49836,13.43441,Entire home/apt,183,96
34636541,4.50,Studio,1,Lichtenberg,52.50647,13.5142,Entire home/apt,25,0
35213496,4.75,1,1,Friedrichshain-Kreuzberg,52.49434,13.41446,Entire home/apt,74,121
35218055,4.60,1,1,Friedrichshain-Kreuzberg,52.49068,13.40419,Private room,50,0
34646313,4.91,1,1,Tempelhof - Schöneberg,52.47139,13.34488,Private room,35,289
34663347,No_Stars,1,1,Pankow,52.55024,13.43697,Entire home/apt,40,0
35242748,4.52,2,1,Mitte,52.52232,13.40029,Entire home/apt,254,321
35244242,5.0,2,1,Neukölln,52.47418,13.45482,Entire home/apt,108,0
35248233,5.0,1,1,Neukölln,52.46389,13.47842,Entire home/apt,70,89
35261758,4.29,1,1,Pankow,52.54196,13.41444,Entire home/apt,75,0
35283311,4.20,Studio,1,Tempelhof - Schöneberg,52.49742,13.34733,Entire home/apt,55,274
34668064,No_Stars,1,1,Charlottenburg-Wilm.,52.51018,13.2681,Hotel room,221,0
34671107,4.67,1,1,Pankow,52.55195,13.41328,Private room,55,0
35286177,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49076,13.39643,Entire home/apt,121,244
35322161,5.0,1,1,Tempelhof - Schöneberg,52.48168,13.36046,Private room,59,0
35335166,5.0,1,1,Tempelhof - Schöneberg,52.46337,13.4191,Entire home/apt,60,0
34676655,No_Stars,1,1,Neukölln,52.4801,13.42034,Entire home/apt,80,0
34678365,4.88,1,1,Steglitz - Zehlendorf,52.42408,13.16301,Entire home/apt,74,90
34681403,No_Stars,1,1,Neukölln,52.45476,13.43745,Private room,21,0
35340791,4.77,1,1,Treptow - Köpenick,52.37684,13.65405,Entire home/apt,80,282
34681413,4.60,3,1,Treptow - Köpenick,52.4717,13.5842,Entire home/apt,150,27
34712857,4.45,1,1,Neukölln,52.46514,13.46625,Private room,20,0
35348359,4.92,Studio,1,Pankow,52.59329,13.40055,Private room,38,56
35361669,4.63,2,1,Lichtenberg,52.48576,13.53443,Entire home/apt,86,0
34714725,5.0,1,1,Mitte,52.55711,13.3899,Private room,50,0
35363485,4.95,2,1,Neukölln,52.47922,13.41882,Private room,107,22
34725543,4.86,Studio,1,Tempelhof - Schöneberg,52.49819,13.35818,Private room,50,0
35363700,4.83,1,1,Treptow - Köpenick,52.49382,13.44677,Entire home/apt,33,0
34738999,5.0,2,1,Mitte,52.52742,13.33777,Private room,95,365
35366840,4.90,1,1,Friedrichshain-Kreuzberg,52.49737,13.38321,Private room,38,0
34760367,No_Stars,1,1,Friedrichshain-Kreuzberg,52.49122,13.41987,Private room,22,0
35368786,4.88,4,2,Treptow - Köpenick,52.49297,13.45804,Entire home/apt,320,124
34763960,4.62,2,2,Charlottenburg-Wilm.,52.52109,13.31495,Entire home/apt,269,365
34767306,No_Stars,1,1,Neukölln,52.48412,13.43142,Private room,35,0
35369145,4.50,3,1,Pankow,52.5875,13.45052,Entire home/apt,80,0
35374202,No_Stars,2,1,Tempelhof - Schöneberg,52.47128,13.37245,Entire home/apt,60,0
34768810,No_Stars,1,1,Neukölln,52.4754084,13.4264254,Entire home/apt,153,16
35376292,No_Stars,1,1,Pankow,52.55313,13.40706,Entire home/apt,90,0
34814486,5.0,2,1,Pankow,52.55036,13.42087,Entire home/apt,150,0
35396598,4.76,1,1,Lichtenberg,52.50174,13.48982,Private room,32,12
34832697,5.0,1,1,Neukölln,52.46988,13.43718,Entire home/apt,80,0
35396599,4.70,1,1,Lichtenberg,52.50231,13.49192,Private room,29,6
35397528,4.33,2,1,Tempelhof - Schöneberg,52.49762,13.34929,Entire home/apt,65,0
34850169,4.67,1,1,Neukölln,52.48847,13.42752,Entire home/apt,60,0
35405882,5.0,1,1,Neukölln,52.48165,13.42012,Entire home/apt,75,0
34863043,4.94,1,1,Pankow,52.53308,13.42262,Entire home/apt,69,18
35422386,4.77,1,1,Pankow,52.5523,13.43654,Private room,80,58
34880371,4.91,4,2,Pankow,52.57375,13.42153,Entire home/apt,300,0
35423102,5.0,1,1,Mitte,52.53925,13.40267,Entire home/apt,50,0
34881718,4.69,3,2,Charlottenburg-Wilm.,52.49119,13.27017,Entire home/apt,225,280
34882152,No_Stars,1,1,Charlottenburg-Wilm.,52.51024,13.26808,Hotel room,375,0
35427623,4.92,1,1,Neukölln,52.47587,13.4656,Private room,62,44
34892496,4.71,2,1,Mitte,52.5577,13.39151,Entire home/apt,75,0
35437380,No_Stars,1,1,Mitte,52.53889,13.39965,Entire home/apt,77,0
34893511,4.19,1,1,Charlottenburg-Wilm.,52.50398,13.33347,Private room,270,273
35441162,4.90,1,1,Pankow,52.53845,13.40962,Hotel room,461,251
35442306,5.0,Studio,1,Steglitz - Zehlendorf,52.41832,13.30633,Entire home/apt,150,87
34902974,No_Stars,Studio,1,Steglitz - Zehlendorf,52.42828,13.1607,Entire home/apt,25,0
34908507,4.79,3,1,Mitte,52.53772,13.40117,Hotel room,243,198
35445340,No_Stars,2,1,Tempelhof - Schöneberg,52.49581,13.34928,Entire home/apt,65,278
34926726,No_Stars,1,1,Neukölln,52.47084,13.42709,Entire home/apt,60,351
35445363,No_Stars,Studio,1,Tempelhof - Schöneberg,52.49669,13.34917,Entire home/apt,55,294
35445375,No_Stars,2,1,Tempelhof - Schöneberg,52.49581,13.34921,Entire home/apt,65,0
35445389,4.67,Studio,1,Tempelhof - Schöneberg,52.49516,13.34755,Entire home/apt,55,171
35449157,No_Stars,1,1,Mitte,52.5421,13.34859,Private room,38,0
34935431,4.0,1,1,Lichtenberg,52.49863,13.50956,Entire home/apt,40,0
35455790,5.0,1,1,Neukölln,52.43455,13.47199,Private room,75,134
34937038,4.64,1,1,Friedrichshain-Kreuzberg,52.5123,13.46669,Private room,60,164
34951496,No_Stars,2,1,Pankow,52.57504,13.41113,Entire home/apt,90,0
35459290,5.0,2,1,Friedrichshain-Kreuzberg,52.49469,13.40408,Entire home/apt,225,13
34953155,No_Stars,1,1,Mitte,52.51043,13.3441,Entire home/apt,95,0
35464295,4.67,1,1,Treptow - Köpenick,52.39132,13.64111,Entire home/apt,70,6
34956555,No_Stars,1,1,Lichtenberg,52.49583,13.51371,Private room,79,0
35475361,4.61,1,1,Friedrichshain-Kreuzberg,52.50959,13.45667,Entire home/apt,199,63
34973788,4.86,1,1,Neukölln,52.48439,13.43124,Entire home/apt,85,0
35477044,No_Stars,6,1,Tempelhof - Schöneberg,52.44323,13.37604,Entire home/apt,39,0
34974283,4.0,1,1,Friedrichshain-Kreuzberg,52.50956,13.46108,Private room,52,0
35478844,5.0,1,1,Neukölln,52.48116,13.43932,Private room,35,0
34974577,5.0,Studio,1,Mitte,52.54328,13.37274,Entire home/apt,75,120
35505350,No_Stars,Studio,1,Tempelhof - Schöneberg,52.45194,13.38537,Entire home/apt,35,0
34987933,4.86,2,1,Steglitz - Zehlendorf,52.45045,13.33131,Entire home/apt,140,194
34991812,No_Stars,1,1,Charlottenburg-Wilm.,52.48663,13.32845,Entire home/apt,69,60
35517343,4.95,1,1,Mitte,52.5293,13.4021,Private room,31,0
34994590,4.65,Studio,1,Friedrichshain-Kreuzberg,52.50420535,13.39181622,Entire home/apt,142,328
35525079,4.76,1,1,Pankow,52.55208,13.43867,Private room,64,126
34997076,4.96,1,1,Mitte,52.5274,13.40698,Entire home/apt,241,331
35018575,4.84,2,1,Steglitz - Zehlendorf,52.43725,13.30091,Entire home/apt,120,170
35529882,4.47,1,1,Steglitz - Zehlendorf,52.4166,13.14554,Entire home/apt,85,141
35020118,4.99,2,1,Treptow - Köpenick,52.43146,13.69065,Entire home/apt,110,207
35535525,4.91,1,1,Treptow - Köpenick,52.43681,13.50137,Entire home/apt,66,0
35021974,4.67,1,1,Mitte,52.52001,13.40495,Entire home/apt,63,87
35556325,No_Stars,1,1,Friedrichshain-Kreuzberg,52.51123,13.43764,Private room,93,0
35023746,No_Stars,Studio,1,Reinickendorf,52.58664,13.28253,Private room,39,0
35563568,4.67,1,1,Charlottenburg-Wilm.,52.50464,13.30094,Entire home/apt,75,90
35037673,4.84,3,1,Pankow,52.53531,13.42036,Entire home/apt,333,238
35566480,4.98,2,2,Pankow,52.5826,13.39597,Entire home/apt,135,172
35039182,No_Stars,1,1,Neukölln,52.47793,13.42184,Private room,25,0
35569381,No_Stars,Studio,1,Neukölln,52.48045,13.42286,Entire home/apt,100,0
35584798,4.95,1,1,Tempelhof - Schöneberg,52.48281,13.38492,Entire home/apt,125,11
35046677,4.21,1,1,Mitte,52.5307184,13.3346406,Entire home/apt,69,319
35047363,4.79,2,1,Pankow,52.52963,13.43198,Entire home/apt,255,237
35611317,4.92,3,1,Friedrichshain-Kreuzberg,52.49207,13.39651,Entire home/apt,221,2
35053977,No_Stars,1,1,Neukölln,52.46904,13.42701,Private room,30,0
35620288,4.96,1,1,Neukölln,52.48145,13.44537,Entire home/apt,120,87
35060094,4.92,4,1,Reinickendorf,52.57947,13.34372,Entire home/apt,149,240
35626465,No_Stars,Studio,1,Pankow,52.53628,13.40745,Private room,161,33
35061377,5.0,Studio,1,Mitte,52.52833,13.40681,Entire home/apt,148,365
35077505,4.81,1,1,Steglitz - Zehlendorf,52.46493,13.3328,Private room,30,296
35634172,5.0,1,1,Lichtenberg,52.51373,13.48968,Private room,29,0
35077872,No_Stars,1,1,Pankow,52.54723,13.42123,Entire home/apt,90,0
35635769,3.81,1,1,Mitte,52.56027,13.38373,Hotel room,155,304
35107959,5.0,1,1,Friedrichshain-Kreuzberg,52.49656,13.44391,Entire home/apt,130,85
35635868,2.67,1,1,Mitte,52.5596,13.38387,Hotel room,177,299
35636021,3.50,1,1,Mitte,52.55817,13.38217,Hotel room,179,292
35639734,4.0,Studio,1,Neukölln,52.43556,13.43459,Entire home/apt,25,0
35639866,No_Stars,3,2,Charlottenburg-Wilm.,52.52072,13.26604,Entire home/apt,88,0
36088682,4.43,1,1,Treptow - Köpenick,52.48878,13.45609,Private room,35,0
35640080,5.0,2,1,Friedrichshain-Kreuzberg,52.51377,13.4452,Entire home/apt,90,0
36088740,4.67,1,1,Mitte,52.55279,13.36561,Private room,27,0
36090878,5.0,1,1,Pankow,52.53535,13.45713,Private room,39,0
35648737,4.94,1,1,Pankow,52.53802,13.435,Private room,36,31
36092972,5.0,Studio,1,Pankow,52.5531,13.4066,Entire home/apt,59,0
35662653,4.95,2,2,Neukölln,52.48015,13.428,Entire home/apt,200,0
36095251,4.83,1,1,Neukölln,52.40876,13.48963,Entire home/apt,91,64
35665106,4.94,1,1,Tempelhof - Schöneberg,52.38762,13.41705,Entire home/apt,55,0
35666163,4.61,3,2,Marzahn - Hellersdorf,52.5193,13.52603,Entire home/apt,294,335
35671098,4.67,Studio,1,Tempelhof - Schöneberg,52.49563,13.34857,Entire home/apt,55,138
35671251,No_Stars,Studio,1,Tempelhof - Schöneberg,52.49547,13.3475,Entire home/apt,55,219
35671331,No_Stars,2,1,Tempelhof - Schöneberg,52.49723,13.34895,Entire home/apt,65,0
36096894,5.0,3,1,Pankow,52.5572,13.41661,Private room,135,0
35671485,No_Stars,2,1,Tempelhof - Schöneberg,52.49537,13.34934,Entire home/apt,65,15
35691026,4.80,3,1,Mitte,52.52577,13.40357,Entire home/apt,65,198
36100444,5.0,2,1,Mitte,52.53002,13.38497,Entire home/apt,185,56
35710656,4.67,1,1,Neukölln,52.49167,13.42927,Entire home/apt,146,265
36105993,4.17,1,1,Friedrichshain-Kreuzberg,52.50379,13.38242,Entire home/apt,150,0
36125065,5.0,2,1,Neukölln,52.48462,13.4262,Entire home/apt,218,5
35716482,4.57,5,1,Charlottenburg-Wilm.,52.50939,13.30834,Private room,25,0
36133699,5.0,1,1,Neukölln,52.48467,13.43329,Private room,55,0
35723530,5.0,2,2,Pankow,52.55034,13.42565,Entire home/apt,150,0
36162258,4.74,1,1,Steglitz - Zehlendorf,52.45575,13.33071,Private room,64,351
35731198,4.81,1,1,Pankow,52.55209732,13.41309261,Entire home/apt,79,219
36165198,No_Stars,5,2,Friedrichshain-Kreuzberg,52.51395,13.45425,Private room,826,352
35751033,4.76,Studio,1,Treptow - Köpenick,52.39011,13.63241,Entire home/apt,60,351
36165481,No_Stars,1,1,Friedrichshain-Kreuzberg,52.51465,13.44056,Entire home/apt,88,0
35755084,5.0,1,1,Pankow,52.56126,13.40078,Private room,33,0
36165869,4.53,1,2,Friedrichshain-Kreuzberg,52.51376,13.45425,Private room,185,362
36169517,4.50,1,1,Mitte,52.52715,13.40156,Entire home/apt,70,0
35764027,No_Stars,1,2,Tempelhof - Schöneberg,52.46253,13.38646,Private room,16,222
35784269,4.96,1,1,Neukölln,52.49161,13.42429,Entire home/apt,88,0
36170987,4.77,1,1,Pankow,52.55487,13.41876,Entire home/apt,250,0
35784636,4.74,3,2,Mitte,52.52294541,13.40342923,Entire home/apt,557,154
36196106,5.0,1,1,Mitte,52.53644,13.39887,Entire home/apt,125,0
35786780,4.40,Studio,1,Pankow,52.53115,13.4275,Entire home/apt,64,0
36207711,4.75,1,2,Friedrichshain-Kreuzberg,52.51376,13.45425,Private room,185,365
36207771,No_Stars,1,2,Friedrichshain-Kreuzberg,52.51376,13.45425,Private room,185,360
36207772,4.86,1,2,Friedrichshain-Kreuzberg,52.51376,13.45425,Private room,185,365
36207773,5.0,1,2,Friedrichshain-Kreuzberg,52.51376,13.45425,Private room,185,354
36214660,4.94,1,1,Lichtenberg,52.51492,13.49616,Entire home/apt,49,39
35787168,No_Stars,1,1,Neukölln,52.47122,13.4435,Private room,20,0
36216255,4.92,2,1,Charlottenburg-Wilm.,52.52379,13.30075,Entire home/apt,199,0
35789946,5.0,3,2,Pankow,52.56195,13.41426,Entire home/apt,130,289
36219850,4.92,1,1,Pankow,52.55043,13.42156,Private room,78,0
36220360,No_Stars,1,1,Friedrichshain-Kreuzberg,52.51291,13.45862,Private room,32,0
35795326,No_Stars,1,1,Pankow,52.58562088,13.36975956,Entire home/apt,113,217
36221205,4.81,1,1,Neukölln,52.4779,13.46401,Private room,70,73
36223506,No_Stars,1,1,Reinickendorf,52.56121,13.37608,Entire home/apt,28,0
35798200,No_Stars,1,1,Mitte,52.55121,13.37787,Private room,18,0
36232496,4.75,Studio,1,Mitte,52.52393,13.4136,Entire home/apt,40,0
35815727,4.36,1,1,Mitte,52.52368,13.39092,Hotel room,242,68
35815972,4.59,1,1,Mitte,52.52368,13.39092,Hotel room,497,164
36249386,4.80,1,1,Pankow,52.53442,13.40871,Entire home/apt,99,0
35816059,4.57,1,1,Mitte,52.52368,13.39092,Hotel room,64,181
35816176,4.62,1,1,Mitte,52.52368,13.39092,Hotel room,345,157
36252218,No_Stars,1,1,Pankow,52.53996,13.41222,Private room,22,0
35816525,4.58,1,1,Mitte,52.52368,13.39092,Shared room,67,176
36255126,4.55,1,1,Mitte,52.52669,13.41062,Shared room,54,182
35818662,4.92,1,1,Reinickendorf,52.5702,13.31292,Entire home/apt,106,179
36255912,4.31,1,1,Mitte,52.52669,13.41062,Shared room,57,183
36256668,4.31,1,1,Mitte,52.52669,13.41062,Private room,181,73
35821481,4.90,1,1,Pankow,52.5358,13.40995,Hotel room,215,31
36258637,4.40,Studio,1,Mitte,52.52669,13.41062,Private room,208,82
36259013,4.24,1,1,Mitte,52.52669,13.41062,Private room,208,87
35823870,5.0,1,1,Lichtenberg,52.5122,13.51762,Entire home/apt,30,0
36263575,No_Stars,1,1,Mitte,52.54046,13.34699,Private room,29,0
36266731,4.75,2,2,Friedrichshain-Kreuzberg,52.50452,13.43703,Entire home/apt,300,142
35824989,4.78,1,1,Treptow - Köpenick,52.49116,13.45671,Private room,55,0
36268374,4.98,1,1,Lichtenberg,52.5269,13.47922,Private room,55,324
36268916,4.36,1,1,Mitte,52.53501,13.32945,Entire home/apt,66,43
35834817,4.67,Studio,1,Pankow,52.5376,13.40768,Private room,139,15
35854339,4.33,2,1,Tempelhof - Schöneberg,52.49681,13.34842,Entire home/apt,65,168
35854469,No_Stars,2,1,Tempelhof - Schöneberg,52.49574,13.34972,Entire home/apt,65,224
35854577,No_Stars,2,1,Tempelhof - Schöneberg,52.49535,13.34743,Entire home/apt,65,210
35854654,No_Stars,2,1,Tempelhof - Schöneberg,52.49716,13.34777,Entire home/apt,65,192
35854707,4.75,2,1,Tempelhof - Schöneberg,52.49749,13.34923,Entire home/apt,65,199
35854862,4.67,Studio,1,Tempelhof - Schöneberg,52.49574,13.34792,Entire home/apt,55,285
35854942,4.33,Studio,1,Tempelhof - Schöneberg,52.4958,13.34961,Entire home/apt,55,45
35855014,No_Stars,Studio,1,Tempelhof - Schöneberg,52.49553,13.34747,Entire home/apt,55,22
35855091,No_Stars,Studio,1,Tempelhof - Schöneberg,52.49699,13.34797,Entire home/apt,55,174
35855151,No_Stars,Studio,1,Tempelhof - Schöneberg,52.49555,13.34812,Entire home/apt,55,228
36293859,No_Stars,1,1,Mitte,52.55661,13.39266,Entire home/apt,700,0
35859912,4.96,1,1,Mitte,52.53578,13.40475,Private room,130,246
36307128,4.86,1,1,Charlottenburg-Wilm.,52.49815,13.31014,Entire home/apt,89,0
35877682,4.90,1,1,Pankow,52.55789,13.44018,Private room,25,0
35894923,No_Stars,1,1,Charlottenburg-Wilm.,52.5178,13.30377,Entire home/apt,100,289
35911615,4.81,2,1,Pankow,52.53527,13.42028,Entire home/apt,325,298
36310980,4.71,2,1,Neukölln,52.46753,13.42919,Entire home/apt,69,229
35912113,4.83,1,1,Charlottenburg-Wilm.,52.49885,13.30072,Entire home/apt,40,0
36313250,4.86,1,1,Charlottenburg-Wilm.,52.50878,13.27522,Private room,29,0
35919297,4.67,1,1,Pankow,52.54087829,13.41448364,Entire home/apt,122,37
36328073,4.79,1,1,Charlottenburg-Wilm.,52.50576,13.2994,Private room,33,0
36336832,4.50,2,1,Pankow,52.54109,13.41478,Entire home/apt,120,0
35929964,4.58,2,1,Reinickendorf,52.61102,13.3741,Entire home/apt,36,28
36337301,4.78,1,1,Neukölln,52.46613,13.42204,Entire home/apt,40,258
35930096,No_Stars,1,1,Friedrichshain-Kreuzberg,52.502,13.38808,Private room,36,0
36338771,4.34,1,1,Mitte,52.52589,13.3903,Private room,192,348
35955415,4.55,1,1,Neukölln,52.47368,13.44296,Private room,56,4
35955578,4.92,4,2,Mitte,52.53508,13.35088,Entire home/apt,256,276
35963749,No_Stars,1,1,Neukölln,52.48302,13.43173,Private room,35,0
36339325,4.42,1,1,Mitte,52.52619,13.39199,Shared room,43,349
36339392,4.30,1,1,Mitte,52.52591,13.39078,Private room,188,341
36344313,5.0,2,1,Friedrichshain-Kreuzberg,52.51277,13.46422,Entire home/apt,200,21
36347456,4.66,3,2,Pankow,52.5317,13.42132,Entire home/apt,328,14
36348550,4.89,1,1,Mitte,52.53687,13.40404,Private room,60,0
35970527,4.68,1,1,Steglitz - Zehlendorf,52.45211,13.2922,Entire home/apt,75,45
36355495,5.0,Studio,1,Mitte,52.52794,13.40516,Private room,39,0
35979456,4.94,1,1,Mitte,52.54516,13.34808,Private room,70,312
36360929,4.84,2,1,Steglitz - Zehlendorf,52.39625,13.1508,Entire home/apt,122,35
35986989,4.68,5,2,Treptow - Köpenick,52.4474,13.48196,Entire home/apt,408,139
35990117,No_Stars,1,2,Mitte,52.54875,13.34688,Private room,17,0
36365039,No_Stars,1,1,Charlottenburg-Wilm.,52.49986,13.29076,Entire home/apt,56,0
36386490,No_Stars,Studio,1,Treptow - Köpenick,52.45244,13.57038,Entire home/apt,50,46
35991083,4.87,Studio,1,Mitte,52.52571,13.39677,Entire home/apt,85,0
36398221,5.0,1,1,Pankow,52.54762,13.40732,Entire home/apt,84,0
35997951,4.94,1,1,Neukölln,52.48171,13.43455,Private room,86,3
36401268,4.59,1,1,Mitte,52.53228,13.38138,Entire home/apt,130,332
